what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196474257
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196510965
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285196515538
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196518564
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196534920
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196539225
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196575991
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285196576313
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285196576392
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1285196578071
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1285196584623
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1285196584628
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196585835
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196585897
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196588373
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196588513
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196615477
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196616250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196616445
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196623963
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1285196627988
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196628193
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285196628480
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196628838
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285196629224
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285196629519
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196645961
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196646084
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196650577
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196650682
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196653184
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196653343
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196677237
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196678250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285196690134
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285196690604
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285196692242
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285196693130
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285196693772
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285196694589
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285196695319
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285196695700
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285196696490
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1285196698705
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1285196718650
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196718899
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1285196719208
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196720135
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1285196721680
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196725926
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1285196726388
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1285196730438
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1285196731104
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196736171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196736299
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1285196761026
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1285196773044
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1285196775562
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196831762
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285196834823
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1285196836676
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196836929
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196837855
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196901440
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196901804
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196904562
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196904789
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196907235
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196907421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196929579
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196929639
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285196935143
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285196944434
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1285196945722
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196947378
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285196976512
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285196976542
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285196978900
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285196985135
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285196985222
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1285196994157
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285196996414
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1285196997810
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1285197004162
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1285197004164
started,bundle,org.eclipse.mylyn.java.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.java.ui",1285197004173
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197064549
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197064657
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285197074557
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285197074749
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1285197075141
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1285197077478
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285197078036
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197080899
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197091150
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285197091166
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197091926
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197094098
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285197097085
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197138738
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197138838
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197190929
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197192939
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1285197214019
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285197214387
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1285197218776
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1285197219054
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285197221789
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1285197224712
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197232479
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197252287
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285197256595
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1285197332626
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197362309
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197383052
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1285197388093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197389121
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197396759
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285197403148
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197403622
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197411403
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1285197413539
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1285197416320
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285197418725
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285197420329
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197421904
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197431713
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197442373
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197446180
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197449546
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197451552
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1285197458173
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197529244
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197529422
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197543365
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197549375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197552537
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197553727
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1285197554315
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285197564806
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285197566472
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1285197569915
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285197590567
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285197645896
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285197650038
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1285197654505
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285197667330
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285197691151
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285197693045
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1285197695478
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1285197708085
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285197732911
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285197738549
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285197743812
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1285197748732
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197752358
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197752642
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197752833
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197753348
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197753643
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197773959
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197774358
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1285197778579
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1285197778602
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197825312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197825345
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197825374
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197827622
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197828760
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.ProblemView.",1285197828785
opened,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1285197829247
opened,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1285197829366
opened,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.LogCatView",1285197829487
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1285197829548
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285197829572
started,bundle,org.eclipse.mylyn.ide.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.ide.ui",1285197831166
opened,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.BreakpointView",1285197831189
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1285197831448
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1285197831563
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1285197836834
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1285197861275
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1285197872092
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197878019
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197882453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197883099
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285197885321
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.J2EEPerspective",1285197887740
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1285197887760
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285197891128
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1285197891129
